distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
SevereJPEG,80.0,distorted,16,train,0.24247464331291088,0.6317224209381844,63463,141969
SevereJPEG,80.0,distorted,17,motorcycle,0.3641324658366915,0.40612257196231644,199132,103835
SevereJPEG,80.0,distorted,18,bicycle,0.5413315556089493,0.6843165770035221,1474965,1398934
SevereJPEG,80.0,restored,0,road,0.9595521871241263,0.9792521725544997,83055684,83037625
SevereJPEG,80.0,restored,1,sidewalk,0.7182386750860941,0.7944259946457732,13341609,12014135
SevereJPEG,80.0,restored,2,building,0.866403309770522,0.948061974244879,54242339,56537449
SevereJPEG,80.0,restored,3,wall,0.3627113446034788,0.4902893229805723,1259181,1060260
SevereJPEG,80.0,restored,4,fence,0.38916205719018776,0.5848610572742426,2904866,3159721
SevereJPEG,80.0,restored,5,pole,0.2984098434002461,0.40591241650916277,3268173,2503956
SevereJPEG,80.0,restored,6,traffic light,0.3934853707311788,0.43901459584825564,488084,270751
SevereJPEG,80.0,restored,7,traffic sign,0.519205985537338,0.5952976796236406,1656714,1229036
SevereJPEG,80.0,restored,8,vegetation,0.8641439636129146,0.9410241858671659,37874102,39009988
SevereJPEG,80.0,restored,9,terrain,0.5031708545208258,0.5995977249486593,1774905,1404369
SevereJPEG,80.0,restored,10,sky,0.919089455218214,0.9500069146030095,7910794,7781422
SevereJPEG,80.0,restored,11,person,0.5659427277381418,0.7178040627588183,3186357,3142186
SevereJPEG,80.0,restored,12,rider,0.23132659616525006,0.2968844141430157,378420,219591
SevereJPEG,80.0,restored,13,car,0.8721745366252377,0.9412988295316327,13170027,13440723
SevereJPEG,80.0,restored,14,truck,0.7755318715837335,0.8353051953072262,866609,790676
SevereJPEG,80.0,restored,15,bus,0.5601886187542742,0.6371300423166487,638992,494886
SevereJPEG,80.0,restored,16,train,0.25100421339688234,0.6439500181207948,63463,140218
SevereJPEG,80.0,restored,17,motorcycle,0.3562696629213483,0.39807765703151676,199132,102638
SevereJPEG,80.0,restored,18,bicycle,0.5378451602397116,0.6852094795469723,1474965,1414786
SevereJPEG,60.0,distorted,0,road,0.9598869471990557,0.9789056580402131,83055684,82949302
SevereJPEG,60.0,distorted,1,sidewalk,0.7213584439012541,0.7957546200012308,13341609,11992613
SevereJPEG,60.0,distorted,2,building,0.8640921421421993,0.9477396798836422,54242339,56658490
SevereJPEG,60.0,distorted,3,wall,0.366283329739083,0.4545684853885184,1259181,875884
SevereJPEG,60.0,distorted,4,fence,0.3862457383073897,0.58445518657315,2904866,3188452
SevereJPEG,60.0,distorted,5,pole,0.29892028136333876,0.4060960053216277,3268173,2498972
SevereJPEG,60.0,distorted,6,traffic light,0.37838113819952224,0.42514813023987674,488084,267834
SevereJPEG,60.0,distorted,7,traffic sign,0.5116677225378297,0.5947550391920392,1656714,1254365
SevereJPEG,60.0,distorted,8,vegetation,0.8618370834153367,0.9402371044995338,37874102,39055986
SevereJPEG,60.0,distorted,9,terrain,0.5215671173808184,0.6204236283068671,1774905,1437604
SevereJPEG,60.0,distorted,10,sky,0.9201400198858549,0.9516497332631845,7910794,7799206
SevereJPEG,60.0,distorted,11,person,0.5584107120800585,0.7108390553851938,3186357,3134761
SevereJPEG,60.0,distorted,12,rider,0.22077135466149161,0.2879974631361979,378420,224215
SevereJPEG,60.0,distorted,13,car,0.8704069093158626,0.9391790920398265,13170027,13409598
SevereJPEG,60.0,distorted,14,truck,0.7769213337580516,0.8387023444252252,866609,795740
SevereJPEG,60.0,distorted,15,bus,0.6031674928405308,0.6700991561709693,638992,499095
SevereJPEG,60.0,distorted,16,train,0.19844365574914932,0.6405149457164017,63463,182025
SevereJPEG,60.0,distorted,17,motorcycle,0.3761672559894892,0.4284595142920274,199132,113002
SevereJPEG,60.0,distorted,18,bicycle,0.5355602796062238,0.6839016519036045,1474965,1417272
SevereJPEG,60.0,restored,0,road,0.9585376467232174,0.9786083514765829,83055684,83018079
SevereJPEG,60.0,restored,1,sidewalk,0.7106182553336683,0.7839550686877422,13341609,11836095
SevereJPEG,60.0,restored,2,building,0.8635672453710552,0.9470855782970569,54242339,56618086
SevereJPEG,60.0,restored,3,wall,0.3660214409027324,0.46151982915879447,1259181,909669
SevereJPEG,60.0,restored,4,fence,0.3902059193604164,0.5888757002904781,2904866,3189591
SevereJPEG,60.0,restored,5,pole,0.2979428143980093,0.4060794823285059,3268173,2513303
SevereJPEG,60.0,restored,6,traffic light,0.37160359666211146,0.41896271953188385,488084,266693
SevereJPEG,60.0,restored,7,traffic sign,0.5105406211329843,0.5931965324129572,1656714,1250977
SevereJPEG,60.0,restored,8,vegetation,0.8599992048956195,0.9395663559231054,37874102,39089345
SevereJPEG,60.0,restored,9,terrain,0.5103938876708907,0.6147607900141134,1774905,1454080
SevereJPEG,60.0,restored,10,sky,0.9197665436590252,0.9502133414168035,7910794,7778811
SevereJPEG,60.0,restored,11,person,0.5586679332707929,0.7104034482011903,3186357,3129021
SevereJPEG,60.0,restored,12,rider,0.22356075407612797,0.29360234659901696,378420,229664
SevereJPEG,60.0,restored,13,car,0.8686632029266428,0.9389251821579409,13170027,13430930
SevereJPEG,60.0,restored,14,truck,0.7727157770353558,0.839103909606293,866609,801630
SevereJPEG,60.0,restored,15,bus,0.6311129576435699,0.6893983023261637,638992,499533
SevereJPEG,60.0,restored,16,train,0.18625960397558344,0.6505365330980256,63463,199475
SevereJPEG,60.0,restored,17,motorcycle,0.37246518021035413,0.4300112488198783,199132,116395
SevereJPEG,60.0,restored,18,bicycle,0.5316992059804896,0.6820399128114905,1474965,1423039
SevereJPEG,40.0,distorted,0,road,0.9593004118301306,0.9784575369940967,83055684,82925073
SevereJPEG,40.0,distorted,1,sidewalk,0.7136990300710416,0.7915519035222813,13341609,12015927
SevereJPEG,40.0,distorted,2,building,0.8599797355584885,0.9445304893655121,54242339,56566495
SevereJPEG,40.0,distorted,3,wall,0.3595975372675531,0.44686665380116125,1259181,868271
SevereJPEG,40.0,distorted,4,fence,0.37944701480993026,0.581798265393309,2904866,3239151
SevereJPEG,40.0,distorted,5,pole,0.29079671629293213,0.3959294688500272,3268173,2475520
SevereJPEG,40.0,distorted,6,traffic light,0.3480546258449073,0.39288319223740176,488084,254624
SevereJPEG,40.0,distorted,7,traffic sign,0.5009282986812136,0.5773332029547646,1656714,1209169
SevereJPEG,40.0,distorted,8,vegetation,0.8553091298540331,0.9383330593554403,37874102,39214920
SevereJPEG,40.0,distorted,9,terrain,0.4864090403641997,0.576690020029241,1774905,1353005
SevereJPEG,40.0,distorted,10,sky,0.9196194024283001,0.9504597136520051,7910794,7784187
SevereJPEG,40.0,distorted,11,person,0.5546516596795336,0.7116412253868603,3186357,3169415
SevereJPEG,40.0,distorted,12,rider,0.2365090124361936,0.31625971143174253,378420,247282
SevereJPEG,40.0,distorted,13,car,0.8634008556836751,0.9350527527392313,13170027,13407624
SevereJPEG,40.0,distorted,14,truck,0.7544512362760352,0.8264776848613389,866609,798967
SevereJPEG,40.0,distorted,15,bus,0.6406387137659061,0.6739583594160803,638992,463888
SevereJPEG,40.0,distorted,16,train,0.1705782683106917,0.6297685265430251,63463,210807
SevereJPEG,40.0,distorted,17,motorcycle,0.37578641822345005,0.4310356949159352,199132,115110
SevereJPEG,40.0,distorted,18,bicycle,0.5214401560995198,0.6761651971402711,1474965,1434981
SevereJPEG,40.0,restored,0,road,0.9582727986649652,0.9778887137935075,83055684,82919372
SevereJPEG,40.0,restored,1,sidewalk,0.7062097534153884,0.7835306071404131,13341609,11914293
SevereJPEG,40.0,restored,2,building,0.8576289273976968,0.9439539839902553,54242339,56662061
SevereJPEG,40.0,restored,3,wall,0.3650302219528979,0.4516006833012887,1259181,867274
SevereJPEG,40.0,restored,4,fence,0.37863188218123495,0.582193120095729,2904866,3252916
SevereJPEG,40.0,restored,5,pole,0.2894145406573223,0.3949711352489602,3268173,2482817
SevereJPEG,40.0,restored,6,traffic light,0.34760443503612903,0.39059670056793505,488084,251011
SevereJPEG,40.0,restored,7,traffic sign,0.49970890519532174,0.5755978400617126,1656714,1205200
SevereJPEG,40.0,restored,8,vegetation,0.8536183135522517,0.9379435583713641,37874102,39265188
SevereJPEG,40.0,restored,9,terrain,0.4821946747128162,0.5738149365740701,1774905,1355711
SevereJPEG,40.0,restored,10,sky,0.9189539225395056,0.9488631608913087,7910794,7763734
SevereJPEG,40.0,restored,11,person,0.5543499113428043,0.7100748597850147,3186357,3157646
SevereJPEG,40.0,restored,12,rider,0.23916378676325217,0.319671264732308,378420,248354
SevereJPEG,40.0,restored,13,car,0.8622596286263984,0.9353762144906764,13170027,13435702
SevereJPEG,40.0,restored,14,truck,0.7477597944778973,0.8272461975354514,866609,809019
SevereJPEG,40.0,restored,15,bus,0.6490382833086435,0.6849694518867215,638992,473065
SevereJPEG,40.0,restored,16,train,0.24962812711291413,0.6399319288404267,63463,139839
