distortion,level_index,level,metric,confidence_level,bootstrap_resamples,pair_count,higher_is_better,mean_improvement,median_improvement,ci_low,ci_high,win_rate,tie_rate
MotionBlur,2,9.0,segmentation_image_miou,0.95,1000,125,True,0.0016434988153632552,0.002852017122519479,-0.002606390918705272,0.006041096908115958,0.6,0.0
MotionBlur,3,15.0,snr_db,0.95,1000,125,True,3.1608140034614527,3.2688579884592954,3.069484891868411,3.257151393674608,1.0,0.0
MotionBlur,3,15.0,psnr_db,0.95,1000,125,True,3.1608140115888843,3.268857387120935,3.0544411985961673,3.2564111053754052,1.0,0.0
MotionBlur,3,15.0,ssim,0.95,1000,125,True,0.043771140575408936,0.04198235273361206,0.041149051833152775,0.04652396993637085,1.0,0.0
MotionBlur,3,15.0,mae,0.95,1000,125,False,1.1055134963989257,1.0226147174835205,1.0303889461517335,1.1823452662944793,1.0,0.0
MotionBlur,3,15.0,orb_match_retention,0.95,1000,125,True,0.30262000000000006,0.30125,0.2976499999999999,0.30722025,1.0,0.0
MotionBlur,3,15.0,canny_f1,0.95,1000,125,True,0.2586263608201313,0.256333153324763,0.2477168944946992,0.26943877507220537,1.0,0.0
MotionBlur,3,15.0,segmentation_image_miou,0.95,1000,125,True,-0.014356379683556051,-0.008031867048001351,-0.022348085310348674,-0.00655173630807577,0.392,0.0
MotionBlur,4,25.0,snr_db,0.95,1000,125,True,1.7656913641877543,1.7956713006027378,1.7097634360649667,1.8194517722684294,1.0,0.0
MotionBlur,4,25.0,psnr_db,0.95,1000,125,True,1.765691363332114,1.7956714429745588,1.7150797342719126,1.8183694903680803,1.0,0.0
MotionBlur,4,25.0,ssim,0.95,1000,125,True,0.027831255912780763,0.027315378189086914,0.026009468221664427,0.029630794167518616,0.992,0.0
MotionBlur,4,25.0,mae,0.95,1000,125,False,0.7990774707794189,0.7739949226379395,0.7307151291847229,0.8740626678943635,0.976,0.0
MotionBlur,4,25.0,orb_match_retention,0.95,1000,125,True,0.11043999999999997,0.11249999999999999,0.10746,0.11349025,1.0,0.0
MotionBlur,4,25.0,canny_f1,0.95,1000,125,True,0.04321430876709797,0.03837119891477339,0.038259923518939164,0.0485187224399704,0.952,0.04
MotionBlur,4,25.0,segmentation_image_miou,0.95,1000,125,True,-0.033138359505170224,-0.027170040372887616,-0.04203483697759072,-0.02470523416839745,0.272,0.0
