distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
SevereJPEG,80.0,distorted,3,wall,0.0,0.0,4345,1726
SevereJPEG,80.0,distorted,4,fence,0.017156536773507116,0.06558210472801221,3934,11362
SevereJPEG,80.0,distorted,5,pole,0.2593073250507768,0.45608321270831015,107772,130936
SevereJPEG,80.0,distorted,6,traffic light,0.6679048924659856,0.6971841821818742,64990,48159
SevereJPEG,80.0,distorted,7,traffic sign,0.6739320578684388,0.7389435160280435,90716,75785
SevereJPEG,80.0,distorted,8,vegetation,0.84687611735306,0.907365602101235,1923821,1883021
SevereJPEG,80.0,distorted,9,terrain,0.4072650033792034,0.48295741542688964,148481,99306
SevereJPEG,80.0,distorted,10,sky,0.914271282439124,0.9477314930057825,349503,344026
SevereJPEG,80.0,distorted,11,person,0.2475456402930281,0.30590167299599713,97430,52772
SevereJPEG,80.0,distorted,12,rider,0.0,0.0,5979,0
SevereJPEG,80.0,distorted,13,car,0.872646178513116,0.9521709002483045,935142,975635
SevereJPEG,80.0,distorted,14,truck,0.6849377361130544,0.8000245143102286,48951,47387
SevereJPEG,80.0,distorted,15,bus,,,0,0
SevereJPEG,80.0,distorted,16,train,,,0,0
SevereJPEG,80.0,distorted,17,motorcycle,,,0,0
SevereJPEG,80.0,distorted,18,bicycle,0.2477198697068404,0.41249322003254385,11062,11921
SevereJPEG,80.0,restored,0,road,0.968088376326529,0.9807402900687592,3477934,3456403
SevereJPEG,80.0,restored,1,sidewalk,0.6618215824864838,0.8022001190594304,403160,408929
SevereJPEG,80.0,restored,2,building,0.796427104520107,0.9233251109387517,1572940,1702958
SevereJPEG,80.0,restored,3,wall,0.0,0.0,4345,18
SevereJPEG,80.0,restored,4,fence,0.027805725784322693,0.07727503812913065,3934,7303
SevereJPEG,80.0,restored,5,pole,0.27123834168957894,0.46683739746873026,107772,128030
SevereJPEG,80.0,restored,6,traffic light,0.6596219326053775,0.6915525465456224,64990,48090
SevereJPEG,80.0,restored,7,traffic sign,0.658206812460667,0.7378742448961595,90716,77917
SevereJPEG,80.0,restored,8,vegetation,0.8294308097013847,0.8948597608613276,1923821,1873309
SevereJPEG,80.0,restored,9,terrain,0.3884577333186765,0.47599356146577676,148481,104135
SevereJPEG,80.0,restored,10,sky,0.9124560071768684,0.9458001791114812,349503,343332
SevereJPEG,80.0,restored,11,person,0.23507527468439196,0.2918402955968388,97430,51961
SevereJPEG,80.0,restored,12,rider,0.0,0.0,5979,0
SevereJPEG,80.0,restored,13,car,0.8651422944476913,0.9545363164097004,935142,989254
SevereJPEG,80.0,restored,14,truck,0.6484014240896754,0.7515474658331801,48951,44576
SevereJPEG,80.0,restored,15,bus,,,0,0
SevereJPEG,80.0,restored,16,train,,,0,0
SevereJPEG,80.0,restored,17,motorcycle,0.0,,0,172
SevereJPEG,80.0,restored,18,bicycle,0.20551987502169763,0.3210992587235581,11062,9773
SevereJPEG,60.0,distorted,0,road,0.9692615811577543,0.9831043372300912,3477934,3468843
SevereJPEG,60.0,distorted,1,sidewalk,0.685081407585493,0.7944538148625856,403160,384656
SevereJPEG,60.0,distorted,2,building,0.8111370273710835,0.9296794537617455,1572940,1692205
SevereJPEG,60.0,distorted,3,wall,0.0,0.0,4345,227
