distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
GaussNoise,50.0,distorted,18,bicycle,0.3921942104021567,0.5162414023383606,1474965,1227955
GaussNoise,50.0,restored,0,road,0.9158453046186118,0.9524226662199302,83055684,82421224
GaussNoise,50.0,restored,1,sidewalk,0.4961517318927057,0.5943818320563884,13341609,10571435
GaussNoise,50.0,restored,2,building,0.7828995964450025,0.9402620524900299,54242339,61904698
GaussNoise,50.0,restored,3,wall,0.2021886594918721,0.5257647629689457,1259181,2677185
GaussNoise,50.0,restored,4,fence,0.28462341546687736,0.4166990835377604,2904866,2558419
GaussNoise,50.0,restored,5,pole,0.2191083810330539,0.2779657013260926,3268173,1786343
GaussNoise,50.0,restored,6,traffic light,0.19563319284537484,0.20703608395276224,488084,129500
GaussNoise,50.0,restored,7,traffic sign,0.3182277061132922,0.34077275860528733,1656714,681934
GaussNoise,50.0,restored,8,vegetation,0.7406159060041826,0.8270599260676861,37874102,35744783
GaussNoise,50.0,restored,9,terrain,0.31094034375455504,0.5240201588254019,1774905,2146385
GaussNoise,50.0,restored,10,sky,0.8674869398515099,0.9368948300259115,7910794,8044527
GaussNoise,50.0,restored,11,person,0.42099548375047646,0.6727849390385321,3186357,4049433
GaussNoise,50.0,restored,12,rider,0.04307604791133777,0.057230061836055175,378420,145999
GaussNoise,50.0,restored,13,car,0.7787620174378304,0.8395667677826325,13170027,12085416
GaussNoise,50.0,restored,14,truck,0.5277929863617883,0.6396125588356456,866609,737896
GaussNoise,50.0,restored,15,bus,0.4445437453101419,0.4950860104664847,638992,389006
GaussNoise,50.0,restored,16,train,0.0,0.0,63463,77761
GaussNoise,50.0,restored,17,motorcycle,0.029091933410123467,0.10476467870558223,199132,538836
GaussNoise,50.0,restored,18,bicycle,0.34448689620984707,0.4409901251894113,1474965,1063636
SevereJPEG,80.0,distorted,0,road,0.9611691839674512,0.9795773519847238,83055684,82950137
SevereJPEG,80.0,distorted,1,sidewalk,0.7294847826254718,0.8077234162686074,13341609,12207243
SevereJPEG,80.0,distorted,2,building,0.8672587952040698,0.9491869626049865,54242339,56610284
SevereJPEG,80.0,distorted,3,wall,0.3643180480870624,0.4966251873241416,1259181,1082630
SevereJPEG,80.0,distorted,4,fence,0.3866354142202488,0.5752275664350782,2904866,3087888
SevereJPEG,80.0,distorted,5,pole,0.2989175451636998,0.40458415145097887,3268173,2477542
SevereJPEG,80.0,distorted,6,traffic light,0.38924886717539225,0.4322534645675744,488084,264900
SevereJPEG,80.0,distorted,7,traffic sign,0.5187130555919983,0.5942443897981184,1656714,1225732
SevereJPEG,80.0,distorted,8,vegetation,0.8657094798129209,0.9418659483992519,37874102,39004112
SevereJPEG,80.0,distorted,9,terrain,0.5011555029937382,0.5930565297861012,1774905,1378098
SevereJPEG,80.0,distorted,10,sky,0.9196996606983168,0.9513783319348222,7910794,7798642
SevereJPEG,80.0,distorted,11,person,0.5654103223802586,0.7175605244484532,3186357,3143843
SevereJPEG,80.0,distorted,12,rider,0.22473348602953455,0.28806352729771156,378420,215648
SevereJPEG,80.0,distorted,13,car,0.8726298654029334,0.9393395321057428,13170027,13377932
SevereJPEG,80.0,distorted,14,truck,0.7732704252142543,0.8396981799173561,866609,802136
SevereJPEG,80.0,distorted,15,bus,0.5510143985843351,0.6237448982146881,638992,482911
SevereJPEG,80.0,distorted,16,train,0.24247464331291088,0.6317224209381844,63463,141969
SevereJPEG,80.0,distorted,17,motorcycle,0.3641324658366915,0.40612257196231644,199132,103835
SevereJPEG,80.0,distorted,18,bicycle,0.5413315556089493,0.6843165770035221,1474965,1398934
SevereJPEG,80.0,restored,0,road,0.95631553412711,0.9769115260070581,83055684,82926810
SevereJPEG,80.0,restored,1,sidewalk,0.694102210915353,0.7729228910845761,13341609,11827078
SevereJPEG,80.0,restored,2,building,0.8621307369022456,0.9425152554722981,54242339,56181753
SevereJPEG,80.0,restored,3,wall,0.3468630064584605,0.5102475339129164,1259181,1235612
SevereJPEG,80.0,restored,4,fence,0.38266729891743584,0.5845078568168033,2904866,3230109
SevereJPEG,80.0,restored,5,pole,0.2960551563042681,0.40766385378007836,3268173,2564372
SevereJPEG,80.0,restored,6,traffic light,0.37035647551575585,0.4186758836593701,488084,268028
SevereJPEG,80.0,restored,7,traffic sign,0.5048794647208132,0.5753364793199067,1656714,1184366
SevereJPEG,80.0,restored,8,vegetation,0.8559980446554578,0.9390247721252902,37874102,39238283
SevereJPEG,80.0,restored,9,terrain,0.4922001590936798,0.593688112884915,1774905,1419712
SevereJPEG,80.0,restored,10,sky,0.915278692154258,0.944789359955524,7910794,7729096
SevereJPEG,80.0,restored,11,person,0.5660232244802949,0.7203954233627933,3186357,3164456
SevereJPEG,80.0,restored,12,rider,0.23293058989828216,0.3022065429945563,378420,226907
SevereJPEG,80.0,restored,13,car,0.8670830120218153,0.9442600231571279,13170027,13608163
SevereJPEG,80.0,restored,14,truck,0.7873743942129136,0.8425218293371058,866609,790834
SevereJPEG,80.0,restored,15,bus,0.6049423686472899,0.7245974910484012,638992,589402
SevereJPEG,80.0,restored,16,train,0.3869945223508476,0.6579266659313301,63463,86184
SevereJPEG,80.0,restored,17,motorcycle,0.3672488476579123,0.4117118293393327,199132,106094
SevereJPEG,80.0,restored,18,bicycle,0.5196105019135511,0.6611987403090921,1474965,1377157
SevereJPEG,60.0,distorted,0,road,0.9598869471990557,0.9789056580402131,83055684,82949302
SevereJPEG,60.0,distorted,1,sidewalk,0.7213584439012541,0.7957546200012308,13341609,11992613
SevereJPEG,60.0,distorted,2,building,0.8640921421421993,0.9477396798836422,54242339,56658490
SevereJPEG,60.0,distorted,3,wall,0.366283329739083,0.4545684853885184,1259181,875884
SevereJPEG,60.0,distorted,4,fence,0.3862457383073897,0.58445518657315,2904866,3188452
SevereJPEG,60.0,distorted,5,pole,0.29892028136333876,0.4060960053216277,3268173,2498972
SevereJPEG,60.0,distorted,6,traffic light,0.37838113819952224,0.42514813023987674,488084,267834
SevereJPEG,60.0,distorted,7,traffic sign,0.5116677225378297,0.5947550391920392,1656714,1254365
SevereJPEG,60.0,distorted,8,vegetation,0.8618370834153367,0.9402371044995338,37874102,39055986
SevereJPEG,60.0,distorted,9,terrain,0.5215671173808184,0.6204236283068671,1774905,1437604
SevereJPEG,60.0,distorted,10,sky,0.9201400198858549,0.9516497332631845,7910794,7799206
SevereJPEG,60.0,distorted,11,person,0.5584107120800585,0.7108390553851938,3186357,3134761
SevereJPEG,60.0,distorted,12,rider,0.22077135466149161,0.2879974631361979,378420,224215
SevereJPEG,60.0,distorted,13,car,0.8704069093158626,0.9391790920398265,13170027,13409598
SevereJPEG,60.0,distorted,14,truck,0.7769213337580516,0.8387023444252252,866609,795740
SevereJPEG,60.0,distorted,15,bus,0.6031674928405308,0.6700991561709693,638992,499095
SevereJPEG,60.0,distorted,16,train,0.19844365574914932,0.6405149457164017,63463,182025
SevereJPEG,60.0,distorted,17,motorcycle,0.3761672559894892,0.4284595142920274,199132,113002
SevereJPEG,60.0,distorted,18,bicycle,0.5355602796062238,0.6839016519036045,1474965,1417272
SevereJPEG,60.0,restored,0,road,0.9544239285197712,0.9763341061642452,83055684,82996760
SevereJPEG,60.0,restored,1,sidewalk,0.6795564111841907,0.7535372232839382,13341609,11505851
SevereJPEG,60.0,restored,2,building,0.8582360260495431,0.9409674239895887,54242339,56269074
SevereJPEG,60.0,restored,3,wall,0.3569649991020882,0.4814748634231298,1259181,1045468
SevereJPEG,60.0,restored,4,fence,0.3834107805964374,0.5904926423456366,2904866,3284233
SevereJPEG,60.0,restored,5,pole,0.29303937514394757,0.4025475395580344,3268173,2536904
SevereJPEG,60.0,restored,6,traffic light,0.3674605108505576,0.4201940649560322,488084,275134
SevereJPEG,60.0,restored,7,traffic sign,0.4953903522359068,0.5714245186556038,1656714,1200965
SevereJPEG,60.0,restored,8,vegetation,0.8515453787892684,0.9377173615891936,37874102,39347866
SevereJPEG,60.0,restored,9,terrain,0.5062845156971012,0.6182167496288534,1774905,1489682
SevereJPEG,60.0,restored,10,sky,0.9150130942109301,0.9440254669758813,7910794,7718819
SevereJPEG,60.0,restored,11,person,0.5558530334500191,0.7087896930569927,3186357,3135147
SevereJPEG,60.0,restored,12,rider,0.22894171051109508,0.30334020400613076,378420,237764
SevereJPEG,60.0,restored,13,car,0.8633614335699911,0.9419780992096676,13170027,13605124
