distortion,level,condition,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
GaussNoise,10.0,distorted,truck,0.1711968322622493,0.2211322793439975,0.02127659574468085,0.5652173913043478,0.7652784740685171,23.0,611.0
GaussNoise,10.0,restored,person,0.1543658305002368,0.2889126084313736,0.05464317706778143,0.5118881118881119,0.7142113221774874,715.0,6698.0
GaussNoise,10.0,restored,bicycle,0.06676087501753988,0.1164491282892169,0.06393244873341375,0.1906474820143885,0.7102622925246194,278.0,829.0
GaussNoise,10.0,restored,car,0.29431599006564035,0.4725263262623666,0.08599793708096957,0.5866314863676341,0.7698805464627737,1137.0,7756.0
GaussNoise,10.0,restored,motorcycle,0.04865870972647854,0.1180109366427497,0.038834951456310676,0.21621621621621623,0.6901926706560059,37.0,206.0
GaussNoise,10.0,restored,bus,0.2477645388762479,0.28702194753636856,0.025974025974025976,0.38095238095238093,0.8471760973386349,21.0,308.0
GaussNoise,10.0,restored,train,0.0,0.0,0.0,0.0,0.0,3.0,102.0
GaussNoise,10.0,restored,truck,0.19595267450438508,0.23080743625250835,0.01694915254237288,0.5217391304347826,0.8470867395854832,23.0,708.0
GaussNoise,20.0,distorted,person,0.13467372595574117,0.2697478203718227,0.05653710247349823,0.4699300699300699,0.7086388791887044,715.0,5943.0
GaussNoise,20.0,distorted,bicycle,0.06935796452096805,0.12432097100588248,0.04168759417378202,0.29856115107913667,0.6957597542761867,278.0,1991.0
GaussNoise,20.0,distorted,car,0.28597999687312364,0.4670222017509678,0.06392440244580322,0.6068601583113457,0.7514727453091801,1137.0,10794.0
GaussNoise,20.0,distorted,motorcycle,0.04693405581462412,0.11857650630472867,0.08333333333333333,0.2972972972972973,0.6313178650077925,37.0,132.0
GaussNoise,20.0,distorted,bus,0.20693547615631128,0.2541493279762759,0.029166666666666667,0.3333333333333333,0.8258905047677866,21.0,240.0
GaussNoise,20.0,distorted,train,0.02244224422442244,0.1122112211221122,0.008403361344537815,0.3333333333333333,0.5784001318292399,3.0,119.0
GaussNoise,20.0,distorted,truck,0.11297885710986233,0.16267084459523398,0.01453104359313078,0.4782608695652174,0.8007916384102888,23.0,757.0
GaussNoise,20.0,restored,person,0.1515073867415859,0.2880073523579896,0.05260856893034101,0.5048951048951049,0.714522966582936,715.0,6862.0
GaussNoise,20.0,restored,bicycle,0.06499765540992104,0.12312210482435687,0.06802721088435375,0.2158273381294964,0.6916729905090305,278.0,882.0
GaussNoise,20.0,restored,car,0.2977649341778353,0.4805087259346253,0.08634742740703005,0.5963060686015831,0.7668284459672646,1137.0,7852.0
GaussNoise,20.0,restored,motorcycle,0.052033521560649776,0.13006377052799617,0.038834951456310676,0.21621621621621623,0.7130667575306292,37.0,206.0
GaussNoise,20.0,restored,bus,0.2660606531710843,0.3231395501723211,0.03308823529411765,0.42857142857142855,0.82803930367234,21.0,272.0
GaussNoise,20.0,restored,train,0.0032060348892032063,0.01603017444601603,0.010309278350515464,0.3333333333333333,0.5548690603058603,3.0,97.0
GaussNoise,20.0,restored,truck,0.1967299181275529,0.23992486100710053,0.021439509954058193,0.6086956521739131,0.798327032058825,23.0,653.0
GaussNoise,35.0,distorted,person,0.07553544547647845,0.15839748144525054,0.04420898794300329,0.3384615384615385,0.6882544758812346,715.0,5474.0
GaussNoise,35.0,distorted,bicycle,0.031049528212394206,0.048254801334903244,0.03297682709447415,0.13309352517985612,0.696757648633158,278.0,1122.0
